name_similarity,email_similarity,phone_similarity,branch_similarity,course_similarity,dob_similarity,label,entity_id,pair_type
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0076,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0046,positive
0.34782608695652173,0.0,0.0,1.0,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_hard
0.923076923076923,1.0,0.0,0.0,1.0,1.0,1,STU0050,positive
0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_dob
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0040,positive
0.923076923076923,1.0,1.0,1.0,1.0,1.0,1,STU0085,positive
1.0,1.0,0.0,1.0,1.0,1.0,1,STU0021,positive
0.5454545454545454,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,0.0,1.0,0.0,1.0,1.0,1,STU0028,positive
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_name
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0057,positive
1.0,0.0,0.0,1.0,1.0,0.0,0,,negative_hard
0.2727272727272727,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,1.0,0.0,1.0,1.0,0.0,1,STU0019,positive
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_name
0.923076923076923,1.0,1.0,1.0,1.0,1.0,1,STU0023,positive
1.0,1.0,0.0,1.0,1.0,0.0,1,STU0021,positive
0.8888888888888888,0.0,1.0,0.0,1.0,0.0,1,STU0008,positive
1.0,0.0,1.0,1.0,1.0,1.0,1,STU0033,positive
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_dob
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0043,positive
0.736842105263158,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,1.0,0.0,0.0,1.0,1.0,1,STU0012,positive
1.0,0.0,0.0,1.0,1.0,0.0,0,,negative_hard
0.21052631578947367,1.0,0.0,0.0,0.0,0.0,0,,negative_single_email
0.9565217391304348,1.0,1.0,1.0,1.0,0.0,1,STU0067,positive
0.30000000000000004,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_name
0.8888888888888888,0.0,1.0,0.0,1.0,0.0,1,STU0008,positive
0.19999999999999996,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0078,positive
0.9523809523809522,0.0,0.0,1.0,1.0,0.0,0,,negative_hard
0.923076923076923,1.0,1.0,0.0,1.0,0.0,1,STU0090,positive
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_name
0.9,0.0,1.0,1.0,1.0,1.0,1,STU0061,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0082,positive
0.9166666666666665,0.0,0.0,1.0,1.0,0.0,0,,negative_hard
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_hard
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_dob
0.923076923076923,0.0,0.0,0.0,1.0,1.0,0,,negative_same_dob
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0035,positive
0.8571428571428572,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,0.0,1.0,1.0,1.0,1.0,1,STU0040,positive
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_hard
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.9523809523809522,0.0,0.0,1.0,1.0,1.0,0,,negative_same_dob
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0065,positive
0.43478260869565216,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.9523809523809522,0.0,0.0,1.0,1.0,1.0,0,,negative_same_dob
0.9565217391304348,1.0,0.0,1.0,1.0,0.0,1,STU0064,positive
1.0,1.0,0.0,1.0,1.0,1.0,1,STU0055,positive
0.782608695652174,1.0,1.0,1.0,1.0,1.0,1,STU0013,positive
0.923076923076923,1.0,1.0,1.0,1.0,1.0,1,STU0023,positive
1.0,1.0,1.0,0.0,1.0,1.0,1,STU0096,positive
1.0,0.0,0.0,1.0,1.0,0.0,0,,negative_same_name
0.9166666666666665,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,1.0,0.0,1.0,1.0,1.0,1,STU0077,positive
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_name
1.0,0.0,0.0,1.0,1.0,1.0,1,STU0017,positive
1.0,1.0,0.0,1.0,1.0,0.0,1,STU0066,positive
0.7272727272727273,1.0,0.0,1.0,1.0,1.0,1,STU0063,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0087,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0057,positive
0.21052631578947367,1.0,0.0,0.0,0.0,0.0,0,,negative_single_email
1.0,0.0,1.0,0.0,1.0,1.0,1,STU0088,positive
0.38095238095238093,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.8888888888888888,1.0,1.0,0.0,1.0,0.0,1,STU0025,positive
1.0,1.0,1.0,0.0,1.0,0.0,1,STU0020,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0099,positive
0.75,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_name
0.9090909090909091,0.0,1.0,0.0,1.0,0.0,1,STU0069,positive
0.9285714285714286,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0035,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0001,positive
0.4,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.9285714285714286,1.0,1.0,1.0,1.0,0.0,1,STU0007,positive
0.736842105263158,1.0,1.0,1.0,1.0,1.0,1,STU0100,positive
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_dob
1.0,1.0,1.0,0.0,1.0,1.0,1,STU0096,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0014,positive
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_dob
1.0,1.0,1.0,0.0,1.0,1.0,1,STU0095,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0023,positive
0.16000000000000003,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,1.0,1.0,0.0,1.0,0.0,1,STU0054,positive
0.8333333333333335,1.0,1.0,0.0,1.0,1.0,1,STU0018,positive
0.6666666666666667,0.0,0.0,1.0,1.0,1.0,0,,negative_same_dob
0.26086956521739135,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_name
1.0,1.0,0.0,0.0,1.0,1.0,1,STU0069,positive
1.0,1.0,0.0,1.0,1.0,1.0,1,STU0049,positive
0.4,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.21052631578947367,1.0,0.0,0.0,0.0,0.0,0,,negative_single_email
0.9166666666666665,1.0,1.0,1.0,1.0,1.0,1,STU0098,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0026,positive
1.0,0.0,0.0,1.0,1.0,0.0,0,,negative_hard
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0039,positive
1.0,0.0,0.0,1.0,1.0,0.0,0,,negative_same_name
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
0.9565217391304348,1.0,1.0,1.0,1.0,1.0,1,STU0067,positive
1.0,1.0,1.0,0.0,1.0,0.0,1,STU0020,positive
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0053,positive
1.0,0.0,1.0,0.0,1.0,0.0,1,STU0068,positive
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_hard
0.9166666666666665,0.0,0.0,0.0,1.0,0.0,1,STU0052,positive
0.9166666666666665,1.0,1.0,1.0,1.0,1.0,1,STU0036,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0066,positive
0.19999999999999996,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.7,1.0,1.0,1.0,1.0,1.0,1,STU0011,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0022,positive
0.38095238095238093,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.7777777777777779,1.0,1.0,1.0,1.0,1.0,1,STU0026,positive
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_hard
0.21052631578947367,1.0,0.0,0.0,0.0,0.0,0,,negative_single_email
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0073,positive
0.4761904761904761,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.21052631578947367,0.0,0.0,0.0,0.0,1.0,0,,negative_single_dob
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0059,positive
0.2222222222222222,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0050,positive
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0007,positive
0.9166666666666665,1.0,0.0,1.0,1.0,0.0,1,STU0100,positive
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,1.0,1.0,0.0,1.0,0.0,1,STU0006,positive
1.0,0.0,1.0,1.0,1.0,1.0,1,STU0071,positive
0.9166666666666665,1.0,1.0,1.0,1.0,0.0,1,STU0010,positive
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_dob
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0074,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0086,positive
1.0,1.0,1.0,0.0,1.0,1.0,1,STU0085,positive
1.0,0.0,0.0,1.0,1.0,0.0,0,,negative_same_name
1.0,1.0,1.0,0.0,1.0,1.0,1,STU0030,positive
0.9166666666666665,0.0,0.0,1.0,1.0,0.0,0,,negative_hard
1.0,0.0,0.0,1.0,1.0,0.0,0,,negative_same_name
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0041,positive
1.0,0.0,1.0,0.0,1.0,1.0,1,STU0025,positive
1.0,0.0,0.0,1.0,1.0,1.0,1,STU0049,positive
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
0.43478260869565216,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_dob
0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_name
0.9166666666666665,0.0,0.0,1.0,1.0,0.0,0,,negative_hard
0.736842105263158,1.0,0.0,1.0,1.0,1.0,1,STU0055,positive
0.7,1.0,1.0,1.0,1.0,0.0,1,STU0011,positive
0.9090909090909091,1.0,1.0,1.0,1.0,0.0,1,STU0081,positive
0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1,STU0060,positive
0.21052631578947367,0.0,0.0,0.0,0.0,1.0,0,,negative_single_dob
1.0,1.0,1.0,0.0,1.0,0.0,1,STU0089,positive
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_dob
0.5833333333333333,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,1.0,1.0,0.0,1,STU0004,positive
0.9090909090909091,1.0,1.0,0.0,1.0,0.0,1,STU0047,positive
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_name
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0003,positive
1.0,0.0,0.0,0.0,1.0,0.0,0,,negative_same_name
0.9090909090909091,1.0,0.0,0.0,1.0,0.0,1,STU0031,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0062,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0039,positive
0.21052631578947367,0.0,1.0,0.0,0.0,0.0,0,,negative_single_phone
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0034,positive
0.21052631578947367,1.0,0.0,0.0,0.0,0.0,0,,negative_single_email
1.0,0.0,1.0,1.0,1.0,1.0,1,STU0049,positive
0.2727272727272727,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.19999999999999996,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.9565217391304348,1.0,1.0,0.0,1.0,0.0,1,STU0037,positive
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
0.923076923076923,0.0,1.0,1.0,1.0,0.0,1,STU0032,positive
0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1,STU0092,positive
1.0,1.0,0.0,1.0,1.0,0.0,1,STU0054,positive
0.9523809523809522,0.0,0.0,1.0,1.0,1.0,1,STU0033,positive
0.7272727272727273,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,0.0,1.0,1.0,1.0,1.0,1,STU0040,positive
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0043,positive
0.19999999999999996,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_dob
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_dob
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
0.21052631578947367,0.0,0.0,0.0,0.0,1.0,0,,negative_single_dob
1.0,1.0,1.0,0.0,1.0,1.0,1,STU0073,positive
0.9,1.0,1.0,1.0,1.0,1.0,1,STU0059,positive
0.923076923076923,0.0,1.0,1.0,1.0,1.0,1,STU0091,positive
0.21052631578947367,0.0,1.0,0.0,0.0,0.0,0,,negative_single_phone
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_name
0.21052631578947367,1.0,0.0,0.0,0.0,0.0,0,,negative_single_email
1.0,0.0,0.0,1.0,1.0,0.0,0,,negative_hard
0.3076923076923077,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,1.0,1.0,0.0,1.0,1.0,1,STU0038,positive
0.21052631578947367,1.0,0.0,0.0,0.0,0.0,0,,negative_single_email
0.21052631578947367,0.0,0.0,0.0,0.0,1.0,0,,negative_single_dob
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0003,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0077,positive
1.0,1.0,1.0,0.0,1.0,1.0,1,STU0084,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0082,positive
0.36363636363636365,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.9166666666666665,0.0,0.0,1.0,1.0,0.0,0,,negative_hard
0.9285714285714286,0.0,0.0,0.0,1.0,1.0,0,,negative_hard
0.923076923076923,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,1.0,0.0,0.0,1.0,1.0,1,STU0042,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0015,positive
0.9523809523809522,1.0,0.0,1.0,1.0,1.0,1,STU0033,positive
1.0,1.0,1.0,0.0,1.0,0.0,1,STU0089,positive
0.21052631578947367,0.0,0.0,0.0,0.0,1.0,0,,negative_single_dob
1.0,1.0,1.0,0.0,1.0,0.0,1,STU0095,positive
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,0.0,1.0,1.0,1.0,1.0,1,STU0048,positive
0.21052631578947367,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0045,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0061,positive
0.21052631578947367,0.0,1.0,0.0,0.0,0.0,0,,negative_single_phone
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_hard
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_dob
1.0,0.0,1.0,1.0,1.0,1.0,1,STU0056,positive
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
0.9473684210526316,0.0,0.0,1.0,1.0,1.0,0,,negative_same_dob
0.736842105263158,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
0.6363636363636364,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0098,positive
0.9473684210526316,1.0,0.0,1.0,1.0,1.0,1,STU0080,positive
0.9285714285714286,0.0,0.0,0.0,1.0,1.0,0,,negative_hard
0.21052631578947367,0.0,1.0,0.0,0.0,0.0,0,,negative_single_phone
0.9090909090909091,0.0,0.0,1.0,1.0,1.0,0,,negative_same_dob
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0015,positive
0.9285714285714286,1.0,0.0,0.0,1.0,1.0,1,STU0042,positive
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0056,positive
1.0,0.0,1.0,0.0,1.0,1.0,1,STU0046,positive
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.21052631578947367,1.0,0.0,0.0,0.0,0.0,0,,negative_single_email
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_name
0.7,1.0,1.0,1.0,1.0,0.0,1,STU0083,positive
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_hard
0.5,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.9090909090909091,1.0,1.0,0.0,1.0,0.0,1,STU0047,positive
0.736842105263158,0.0,0.0,1.0,1.0,1.0,0,,negative_same_dob
0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1,STU0090,positive
1.0,1.0,1.0,0.0,1.0,1.0,1,STU0031,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0075,positive
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_name
0.7777777777777779,0.0,1.0,1.0,1.0,1.0,1,STU0079,positive
0.24,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.9565217391304348,1.0,1.0,1.0,1.0,0.0,1,STU0062,positive
1.0,1.0,1.0,0.0,1.0,1.0,1,STU0074,positive
0.9166666666666665,1.0,0.0,1.0,1.0,1.0,1,STU0019,positive
0.21052631578947367,1.0,0.0,0.0,0.0,0.0,0,,negative_single_email
0.9523809523809522,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0003,positive
0.9,1.0,1.0,1.0,1.0,1.0,1,STU0059,positive
0.21052631578947367,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0087,positive
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_dob
0.9565217391304348,1.0,1.0,1.0,1.0,1.0,1,STU0064,positive
0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_same_dob
0.923076923076923,0.0,1.0,1.0,1.0,1.0,1,STU0091,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0060,positive
1.0,1.0,1.0,0.0,1.0,1.0,1,STU0008,positive
1.0,1.0,1.0,0.0,1.0,1.0,1,STU0097,positive
1.0,1.0,0.0,1.0,1.0,0.0,1,STU0021,positive
0.19047619047619047,0.0,0.0,1.0,1.0,0.0,0,,negative_easy
0.36363636363636365,0.0,0.0,1.0,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,0.0,0.0,0.0,1.0,1.0,0,,negative_hard
0.9166666666666665,1.0,1.0,1.0,1.0,1.0,1,STU0018,positive
0.21052631578947367,0.0,0.0,0.0,0.0,1.0,0,,negative_single_dob
0.33333333333333337,0.0,0.0,1.0,1.0,0.0,0,,negative_easy
0.5217391304347826,0.0,0.0,1.0,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,1.0,1.0,0.0,0,,negative_hard
0.782608695652174,0.0,0.0,1.0,1.0,0.0,1,STU0013,positive
1.0,1.0,0.0,1.0,1.0,1.0,1,STU0034,positive
0.4545454545454546,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.21052631578947367,0.0,0.0,0.0,0.0,1.0,0,,negative_single_dob
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0065,positive
0.5454545454545454,0.0,0.0,0.0,1.0,0.0,0,,negative_easy
0.923076923076923,0.0,0.0,1.0,1.0,0.0,0,,negative_hard
0.4615384615384615,0.0,0.0,0.0,1.0,1.0,0,,negative_same_dob
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_dob
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0099,positive
0.9166666666666665,1.0,1.0,1.0,1.0,0.0,1,STU0019,positive
